,Date,avg_tem,avg_hum,max_tem,min_tem,max_hum,min_hum,max_hea,Month,Day,Year
3519,7/12/2019,63.5,50,82.8,47.5,80,20,80.6,7,12,2019
3520,7/13/2019,64.3,54,83.3,43.4,89,18,81.2,7,13,2019
3521,7/14/2019,66.3,52,79.2,50.1,84,30,78.9,7,14,2019
3522,7/15/2019,60.5,73,83.4,48.9,95,19,80.9,7,15,2019
3523,7/16/2019,62.9,64,82.8,43.8,97,22,80.5,7,16,2019
3524,7/17/2019,67.8,44,82.9,46.3,91,19,80.5,7,17,2019
3525,7/18/2019,67.3,34,84.7,41.8,79,12,81.6,7,18,2019
3526,7/19/2019,74.4,21,87.1,58.6,40,10,83.5,7,19,2019
3527,7/20/2019,64,56,82.5,51.6,95,14,80.4,7,20,2019
3528,7/21/2019,60.2,79,73.1,45.6,97,51,76.8,7,21,2019
3529,7/22/2019,59.9,79,70.9,50.8,97,48,75.6,7,22,2019
3530,7/23/2019,61.6,72,76.2,44.9,96,42,78.1,7,23,2019
3531,7/24/2019,62,70,83.8,44,96,23,81.4,7,24,2019
3532,7/25/2019,63.8,65,76.2,51.4,92,36,78,7,25,2019
3533,7/26/2019,62.3,63,80,44.9,95,27,79.4,7,26,2019
3534,7/27/2019,61.8,66,75.8,51.2,94,37,77.9,7,27,2019
3535,7/28/2019,67.6,43,81.7,52.3,72,22,80.2,7,28,2019
3536,7/29/2019,63.6,45,83,42.2,84,12,80.6,7,29,2019
3537,7/30/2019,65.2,46,87.2,44.4,80,18,84.1,7,30,2019
3538,7/31/2019,70.1,41,80.6,59.9,68,22,79.7,7,31,2019
3539,8/1/2019,60.9,72,70.4,50.6,92,49,77.3,8,1,2019
3540,8/2/2019,61.6,71,80.1,46.6,97,36,79.8,8,2,2019
3541,8/3/2019,65.8,54,82.3,45.2,96,19,80.5,8,3,2019
3542,8/4/2019,63.6,62,80.6,48.4,92,30,79.8,8,4,2019
3543,8/5/2019,63.5,68,78.3,51.8,93,34,79,8,5,2019
3544,8/6/2019,65.9,56,85.9,46,97,17,82.7,8,6,2019
3545,8/7/2019,63,63,78.4,47.8,89,37,79.2,8,7,2019
3546,8/8/2019,60.2,78,70.5,51.7,93,51,77,8,8,2019
3547,8/9/2019,67.8,52,82.1,51.8,92,22,80.4,8,9,2019
3548,8/10/2019,59.7,69,72.5,51.5,87,45,77.5,8,10,2019
3549,8/11/2019,56.8,75,66.3,49,92,47,66.3,8,11,2019
3550,8/12/2019,65,43,81.1,46.1,76,18,79.5,8,12,2019
3551,8/13/2019,63.4,47,83.5,40.7,87,10,80.8,8,13,2019
3552,8/14/2019,64.9,48,84.5,45.8,94,11,81.4,8,14,2019
3553,8/15/2019,63.9,38,82.8,40.3,80,12,80.2,8,15,2019
3554,8/16/2019,62.3,41,83.4,43.1,69,12,80.7,8,16,2019
3555,8/17/2019,59.4,46,76.5,40.8,80,22,77.1,8,17,2019
3556,8/18/2019,64.1,39,86.1,38.9,80,14,82.7,8,18,2019
3557,8/19/2019,66.6,32,87.4,43.1,67,10,83.8,8,19,2019
3558,8/20/2019,66.7,36,86.8,47.9,67,7,83.3,8,20,2019
3559,8/21/2019,60.4,69,77.3,47.5,93,40,78.4,8,21,2019
3560,8/22/2019,62.7,54,83.1,43,96,15,80.5,8,22,2019
3561,8/23/2019,63.3,42,78.9,48.7,81,13,77.6,8,23,2019
3562,8/24/2019,60.2,39,75.1,41.1,82,17,76.2,8,24,2019
3563,8/25/2019,69.6,27,86.5,49.1,49,13,83,8,25,2019
3564,8/26/2019,61.7,49,71,50.1,73,24,77.5,8,26,2019
3565,8/27/2019,54.9,64,68.5,38.2,92,38,77.4,8,27,2019
3566,8/28/2019,61.1,41,86.6,35.1,94,6,83.2,8,28,2019
3567,8/29/2019,60.3,37,86,41.4,73,8,82.7,8,29,2019
3568,8/30/2019,60.6,51,82.9,43.5,84,20,80.5,8,30,2019
3569,8/31/2019,63,48,83.2,40.6,86,11,80.8,8,31,2019
3570,9/1/2019,66.7,40,89.4,43.6,83,10,85.4,9,1,2019
3571,9/2/2019,67.9,27,91.6,44.5,62,5,87.4,9,2,2019
3572,9/3/2019,62.2,43,78.3,46.2,71,20,78.6,9,3,2019
3573,9/4/2019,65.5,50,85.6,46.8,93,17,82.5,9,4,2019
3574,9/5/2019,69.6,36,84.2,54.3,55,18,81.4,9,5,2019
3575,9/6/2019,60.9,71,76.7,49.7,92,44,78.3,9,6,2019
3576,9/7/2019,60.8,56,77.9,47.5,93,16,77.4,9,7,2019
3577,9/8/2019,52,76,69.8,38.1,95,44,77.5,9,8,2019
3578,9/9/2019,55.3,63,71.8,40.7,97,25,77.2,9,9,2019
3579,9/10/2019,56.9,63,72.2,40.6,93,34,77.5,9,10,2019
3580,9/11/2019,55.1,56,67.6,42.4,84,36,67.6,9,11,2019
3581,9/12/2019,53.3,40,65.3,42.5,63,24,65.3,9,12,2019
3582,9/13/2019,51.6,51,74.6,30.6,88,13,76.3,9,13,2019
3583,9/14/2019,59,37,80.8,39.2,74,9,78.7,9,14,2019
3584,9/15/2019,57.7,41,79,35.7,81,12,77.7,9,15,2019
3585,9/16/2019,60.3,38,74.7,46.5,63,18,76,9,16,2019
3586,9/17/2019,63,37,73.8,48.8,57,23,76.5,9,17,2019
3587,9/18/2019,46.9,68,47.1,46.8,68,68,47.1,9,18,2019
3588,9/19/2019,52.9,56,54.8,46.8,68,50,54.7,9,19,2019
3589,9/20/2019,66,23,74.7,51.4,51,16,76,9,20,2019
3590,9/21/2019,54,28,64.2,40.5,70,10,64.2,9,21,2019
3591,9/22/2019,47.4,54,72.5,28.1,93,17,75.6,9,22,2019
3592,9/23/2019,53.8,33,74,33.3,68,9,74.1,9,23,2019
3593,9/24/2019,59.9,25,75.7,37.4,53,14,75.6,9,24,2019
3594,9/25/2019,59,39,75.4,43.1,69,21,76.9,9,25,2019
3595,9/26/2019,60.2,40,77.1,34.2,91,16,76.9,9,26,2019
3596,9/27/2019,54.2,62,67.5,43.9,93,35,67.5,9,27,2019
3597,9/28/2019,49.1,80,64.5,40.5,95,52,64.5,9,28,2019
3598,9/29/2019,55,51,78.3,35.7,96,12,77.1,9,29,2019
3599,9/30/2019,48.7,66,65,32.3,93,42,65,9,30,2019
3600,10/1/2019,45.2,84,54.3,38.9,94,62,54.3,10,1,2019
3601,10/2/2019,46.4,55,62.8,34,96,8,62.8,10,2,2019
3602,10/3/2019,42.9,69,59,28.8,89,39,59,10,3,2019
3603,10/4/2019,50.4,47,71.9,26.8,92,11,75.2,10,4,2019
3604,10/5/2019,46.9,21,61,36.1,46,6,61,10,5,2019
3605,10/6/2019,42.3,35,58.1,25,63,10,58.1,10,6,2019
3606,10/7/2019,49.2,16,69.1,23.9,65,3,68.1,10,7,2019
3607,10/8/2019,58.4,11,70.2,43.4,24,5,70.1,10,8,2019
3608,10/9/2019,53.2,31,70,28.3,87,7,71.4,10,9,2019
3609,10/10/2019,19.4,81,28.6,13.7,91,60,28.6,10,10,2019
3610,10/11/2019,30.3,36,44.3,18.3,70,16,44.3,10,11,2019
3611,10/12/2019,45.6,18,58.2,36.8,30,10,58.2,10,12,2019
3612,10/13/2019,47.2,19,62.1,26.9,56,8,62.1,10,13,2019
3613,10/14/2019,49.9,22,63.5,26.1,59,12,63.5,10,14,2019
3614,10/15/2019,41.7,49,56.6,25.1,83,19,56.6,10,15,2019
3615,10/16/2019,54.2,24,68.5,27.2,84,11,71,10,16,2019
3616,10/17/2019,55.6,15,67.3,41.9,29,7,67.3,10,17,2019
3617,10/18/2019,47.3,34,55.4,35.9,53,17,55.4,10,18,2019
3618,10/19/2019,41.5,34,49.1,33.9,45,21,49.1,10,19,2019
3619,10/20/2019,30.6,57,42.7,27.1,83,35,42.7,10,20,2019
3620,10/21/2019,32.2,45,40.5,27,73,32,40.5,10,21,2019
3621,10/22/2019,39.7,47,48.8,30.7,60,38,48.8,10,22,2019
3622,10/23/2019,33.6,66,44.3,22.1,90,39,44.3,10,23,2019
3623,10/24/2019,25.6,73,38.7,17.4,90,34,38.7,10,24,2019
3624,10/25/2019,41.9,47,60.8,23.6,77,28,60.8,10,25,2019
3625,10/26/2019,46.9,40,58.7,25.9,87,25,58.7,10,26,2019
3626,10/27/2019,15.3,87,25.9,9,90,83,25.8,10,27,2019
3627,10/28/2019,16.1,71,27.6,7.6,87,42,27.6,10,28,2019
3628,10/29/2019,5.7,82,14.9,-3.9,87,75,14.9,10,29,2019
3629,10/30/2019,9.2,62,23.6,-3,83,27,23.6,10,30,2019
3630,10/31/2019,34.5,29,46.3,19.5,47,18,46.3,10,31,2019
3631,11/1/2019,28.4,49,39.8,12.2,90,23,39.8,11,1,2019
3632,11/2/2019,38.6,25,49.7,12.3,87,16,49.7,11,2,2019
3633,11/3/2019,43.4,30,54.2,34.4,56,20,54.2,11,3,2019
3634,11/4/2019,37.2,56,50.7,26.9,85,29,50.7,11,4,2019
3635,11/5/2019,44.2,37,55.8,36.3,49,21,55.8,11,5,2019
3636,11/6/2019,35.9,59,54.4,22.4,93,20,54.4,11,6,2019
3637,11/7/2019,32.6,63,54.1,15.9,94,21,54.1,11,7,2019
3638,11/8/2019,48.2,22,57.7,41.1,29,15,57.7,11,8,2019
3639,11/9/2019,51.6,21,64.1,35.3,41,10,64.1,11,9,2019
3640,11/10/2019,43.6,36,58.4,21.5,92,15,58.4,11,10,2019
3641,11/11/2019,18.1,78,30.6,9,91,50,30.6,11,11,2019
3642,11/12/2019,37.3,25,53.1,7.8,87,5,53.1,11,12,2019
3643,11/13/2019,41.1,42,51.2,28.8,81,17,51.2,11,13,2019
3644,11/14/2019,35.7,65,47.7,24.5,94,25,47.7,11,14,2019
3645,11/15/2019,46.8,31,59.1,33.4,51,20,59.1,11,15,2019
3646,11/16/2019,39.2,53,52.2,26,88,29,52.2,11,16,2019
3647,11/17/2019,40.9,44,50.4,22.1,92,30,50.4,11,17,2019
3648,11/18/2019,46.8,40,55.6,38.9,54,26,55.6,11,18,2019
3649,11/19/2019,49.2,32,61.2,42.5,43,15,61.2,11,19,2019
3650,11/20/2019,37,63,47.4,35.1,68,39,47.4,11,20,2019
3651,11/21/2019,25.1,82,35.3,19.1,92,67,35.3,11,21,2019
3652,11/22/2019,27.8,69,39.3,19.5,92,36,39.3,11,22,2019
3653,11/23/2019,40.6,28,54,29.5,44,14,54,11,23,2019
3654,11/24/2019,41.5,25,47.4,35.2,46,14,47.4,11,24,2019
3655,11/25/2019,26.8,71,37,17.2,91,34,37,11,25,2019
3656,11/26/2019,11.3,85,17.2,-5.7,90,72,17.2,11,26,2019
3657,11/27/2019,6,80,24.5,-8,90,63,24.5,11,27,2019
3658,11/28/2019,20.4,81,46.3,4,93,56,46.3,11,28,2019
3659,11/29/2019,24.6,77,46,10.7,93,47,46,11,29,2019
3660,11/30/2019,22.9,53,26.4,20.4,69,45,26.4,11,30,2019
3661,12/1/2019,31.1,32,49.8,21.8,51,14,49.8,12,1,2019
3662,12/2/2019,41.2,41,47,37.1,55,23,47,12,2,2019
3663,12/3/2019,37.8,47,42.7,32.6,78,31,42.7,12,3,2019
3664,12/4/2019,38.2,48,45.9,34.2,54,36,45.9,12,4,2019
3665,12/5/2019,33,81,38.5,26.6,94,50,38.5,12,5,2019
3666,12/6/2019,35.4,55,43.8,21.6,94,39,43.8,12,6,2019
3667,12/7/2019,41.3,39,46.1,33.3,50,30,46.1,12,7,2019
3668,12/8/2019,37.5,55,44.4,29.6,90,44,44.4,12,8,2019
3669,12/9/2019,28.5,55,34.8,20.4,89,40,34.8,12,9,2019
3670,12/10/2019,29.8,47,36.8,20.9,73,37,36.8,12,10,2019
3671,12/11/2019,36.5,27,45,30.3,41,11,45,12,11,2019
3672,12/12/2019,31.9,68,34,29.8,79,50,34,12,12,2019
3673,12/13/2019,30,50,34.1,26.9,81,27,34.1,12,13,2019
3674,12/14/2019,23,83,28.2,18.3,92,56,28.2,12,14,2019
3675,12/15/2019,17.4,66,26.3,8.9,82,43,26.3,12,15,2019
3676,12/16/2019,11.5,58,23.8,-1,87,33,23.8,12,16,2019
3677,12/17/2019,23.1,39,35.5,13,60,24,35.5,12,17,2019
3678,12/18/2019,32.8,27,49.3,15.4,61,6,49.3,12,18,2019
3679,12/19/2019,26.8,40,37.1,13.7,73,20,37.1,12,19,2019
3680,12/20/2019,34.9,34,46.6,23.9,43,22,46.6,12,20,2019
3681,12/21/2019,44.4,16,52.9,38,26,10,52.9,12,21,2019
3682,12/22/2019,46.4,16,55.2,27.8,51,8,55.2,12,22,2019
3683,12/23/2019,34.7,43,57.9,24.4,65,9,57.9,12,23,2019
3684,12/24/2019,33.3,45,48.7,22.3,70,20,48.7,12,24,2019
3685,12/25/2019,29.7,57,38.4,21.1,89,36,38.4,12,25,2019
3686,12/26/2019,24.8,52,34.1,9.2,82,32,34.1,12,26,2019
3687,12/27/2019,17,70,39.8,4.5,86,24,39.8,12,27,2019
3688,12/28/2019,17.8,76,23.5,11.3,91,57,23.5,12,28,2019
3689,12/29/2019,15,45,19.9,10.7,69,36,19.8,12,29,2019
3690,12/30/2019,18.9,40,32.5,10.3,55,27,32.5,12,30,2019
3691,12/31/2019,25,34,37.5,4.6,56,12,37.5,12,31,2019
3692,1/1/2020,30.5,58,36,26.3,76,45,36,1,1,2020
3693,1/2/2020,26.9,46,33.3,22,64,35,33.3,1,2,2020
3694,1/3/2020,29.6,46,38.8,20.9,58,34,38.8,1,3,2020
3695,1/4/2020,38.6,41,48.7,31.9,57,29,48.7,1,4,2020
3696,1/5/2020,30.3,49,42.7,23.7,86,16,42.7,1,5,2020
3697,1/6/2020,24.7,43,29.3,19.6,54,32,29.3,1,6,2020
3698,1/7/2020,33.8,43,44.1,25.8,65,27,44.1,1,7,2020
3699,1/8/2020,37.6,29,46.7,27.5,56,13,46.7,1,8,2020
3700,1/9/2020,26.2,48,32.2,18.2,82,30,32.2,1,9,2020
3701,1/10/2020,15.6,65,26.6,6.5,86,33,26.6,1,10,2020
3702,1/11/2020,24.5,45,29.4,9.2,71,30,29.4,1,11,2020
3703,1/12/2020,22.8,45,28.5,19.4,57,34,28.5,1,12,2020
3704,1/13/2020,24.7,51,30.5,21.8,77,36,30.5,1,13,2020
3705,1/14/2020,31.7,41,40.2,24.4,77,24,40.2,1,14,2020
3706,1/15/2020,24.5,56,39.7,9.4,84,23,39.7,1,15,2020
3707,1/16/2020,23.4,53,50.8,3.2,85,11,50.8,1,16,2020
3708,1/17/2020,28.5,54,41.5,19.3,90,33,41.5,1,17,2020
3709,1/18/2020,25.3,40,32.7,17.3,51,30,32.7,1,18,2020
3710,1/19/2020,28.4,49,41.2,11.2,75,28,41.2,1,19,2020
3711,1/20/2020,23.2,48,48,2.9,79,12,48,1,20,2020
3712,1/21/2020,38,53,45.4,24.7,65,31,45.4,1,21,2020
3713,1/22/2020,32.6,45,42.2,24.3,66,28,42.2,1,22,2020
3714,1/23/2020,28.8,43,39.5,17.5,53,32,39.5,1,23,2020
3715,1/24/2020,35.6,47,43,30.4,60,34,43,1,24,2020
3716,1/25/2020,35.3,47,40,31.5,58,33,40,1,25,2020
3717,1/26/2020,36.8,54,38.4,34.4,58,48,38.4,1,26,2020
3718,1/27/2020,33.7,53,42.1,25.5,76,41,42.1,1,27,2020
3719,1/28/2020,28.2,43,38.6,21.2,56,30,38.6,1,28,2020
3720,1/29/2020,26.8,61,36.9,13.6,90,39,36.9,1,29,2020
3721,1/30/2020,25.1,47,33.5,12.9,91,34,33.5,1,30,2020
3722,1/31/2020,31.3,34,37.8,20.7,49,22,37.8,1,31,2020
3723,2/1/2020,41.2,33,49.1,34.4,51,17,49.1,2,1,2020
3724,2/2/2020,45.1,19,58.5,24.4,77,5,58.5,2,2,2020
3725,2/3/2020,13.6,85,24.4,5.1,91,77,24.3,2,3,2020
3726,2/4/2020,2.7,80,10.1,-10.8,85,71,10.1,2,4,2020
3727,2/5/2020,11.4,48,21.5,-11.6,86,37,21.5,2,5,2020
3728,2/6/2020,23.4,57,29,15.2,89,39,29,2,6,2020
3729,2/7/2020,19.6,87,26.1,15.3,90,75,26.1,2,7,2020
3730,2/8/2020,33.9,59,43.4,18.4,90,36,43.4,2,8,2020
3731,2/9/2020,19.5,77,26,12.3,90,47,26,2,9,2020
3732,2/10/2020,21.4,60,30.9,13.1,88,25,30.9,2,10,2020
3733,2/11/2020,16.6,58,34,-7.9,87,24,34,2,11,2020
3734,2/12/2020,20.9,61,32.2,12.6,89,34,32.2,2,12,2020
3735,2/13/2020,20.7,59,30.8,6.7,88,36,30.8,2,13,2020
3736,2/14/2020,36.3,38,43.6,28.7,49,28,43.6,2,14,2020
3737,2/15/2020,33.7,41,40.6,30.5,51,26,40.6,2,15,2020
3738,2/16/2020,32.6,63,38.3,25.6,91,49,38.3,2,16,2020
3739,2/17/2020,24,61,28.1,16.6,92,45,28.1,2,17,2020
3740,2/18/2020,16,51,29,2.9,74,24,29,2,18,2020
3741,2/19/2020,11.7,80,20.7,0,86,68,20.7,2,19,2020
3742,2/20/2020,12,64,38.5,-12.2,84,18,38.5,2,20,2020
3743,2/21/2020,35.3,24,46.7,7.1,70,7,46.7,2,21,2020
3744,2/22/2020,38.7,41,50.6,27.8,69,24,50.6,2,22,2020
3745,2/23/2020,29.4,72,36.6,19.5,90,40,36.6,2,23,2020
3746,2/24/2020,24.5,51,34.3,17,85,37,34.3,2,24,2020
3747,2/25/2020,16.6,42,23.9,9.3,50,30,23.9,2,25,2020
3748,2/26/2020,23.6,39,33.4,9.6,56,23,33.4,2,26,2020
3749,2/27/2020,30.9,41,38.3,23.9,81,23,38.3,2,27,2020
3750,2/28/2020,37.7,30,47,29.5,38,21,47,2,28,2020
3751,2/29/2020,37.6,31,48.1,26.1,57,20,48.1,2,29,2020
3752,3/1/2020,28.7,66,38.2,17.1,90,36,38.2,3,1,2020
3753,3/2/2020,26.4,52,37.9,9.8,93,17,37.9,3,2,2020
3754,3/3/2020,36,37,53.2,27,48,14,53.2,3,3,2020
3755,3/4/2020,38.8,24,50.5,22,50,8,50.5,3,4,2020
3756,3/5/2020,37.2,35,42.6,34.3,43,29,42.6,3,5,2020
3757,3/6/2020,32.3,53,42.6,26.6,68,30,42.6,3,6,2020
3758,3/7/2020,38.4,48,54.8,25.6,75,18,54.8,3,7,2020
3759,3/8/2020,43.9,49,55.7,25.6,92,23,55.7,3,8,2020
3760,3/9/2020,37.7,61,47,28.4,95,33,47,3,9,2020
3761,3/10/2020,38.2,58,43.3,31.5,89,40,43.3,3,10,2020
3762,3/11/2020,42,50,51.2,36.8,87,35,51.2,3,11,2020
3763,3/12/2020,36.3,63,48.5,24,91,32,48.5,3,12,2020
3764,3/13/2020,26.5,87,32.6,24,93,76,32.6,3,13,2020
3765,3/14/2020,36.6,71,49.6,26.5,93,31,49.6,3,14,2020
3766,3/15/2020,40.6,49,54.6,24.8,93,23,54.6,3,15,2020
3767,3/16/2020,40.6,50,53.9,29.2,94,14,53.9,3,16,2020
3768,3/17/2020,40,57,56.7,29.6,94,16,56.7,3,17,2020
3769,3/18/2020,38.8,51,52.6,24.8,94,21,52.6,3,18,2020
3770,3/19/2020,28.5,93,32.6,18.1,96,84,32.6,3,19,2020
3771,3/20/2020,19.9,87,29.7,12.2,94,76,29.7,3,20,2020
3772,3/21/2020,32.5,58,44.6,22.1,87,32,44.6,3,21,2020
3773,3/22/2020,30.7,63,41.6,18.5,93,32,41.6,3,22,2020
3774,3/23/2020,34,62,44.7,24.4,81,36,44.7,3,23,2020
3775,3/24/2020,39.9,48,47.4,32,71,30,47.4,3,24,2020
3776,3/25/2020,41.7,42,48.3,32.1,59,25,48.3,3,25,2020
3777,3/26/2020,39.9,48,52.8,27,83,14,52.8,3,26,2020
3778,3/27/2020,29.8,84,34.7,23.9,93,61,34.7,3,27,2020
3779,3/28/2020,27.6,49,37.3,20.8,91,30,37.3,3,28,2020
3780,3/29/2020,33.7,43,43.8,26.1,69,27,43.8,3,29,2020
3781,3/30/2020,35.6,50,49.5,21.2,82,23,49.5,3,30,2020
3782,3/31/2020,43.7,40,53.2,31.9,55,28,53.2,3,31,2020
3783,4/1/2020,46.8,41,57.1,36.6,79,20,57.1,4,1,2020
3784,4/2/2020,23,88,36.8,13.7,94,78,36.8,4,2,2020
3785,4/3/2020,20.3,81,29.3,6.2,92,69,29.3,4,3,2020
3786,4/4/2020,34.5,61,49.4,15.6,92,27,49.4,4,4,2020
3787,4/5/2020,40.1,55,56.2,24.7,90,21,56.2,4,5,2020
3788,4/6/2020,46.7,31,58.7,27.2,73,13,58.7,4,6,2020
3789,4/7/2020,51,20,59.8,43.6,30,11,59.8,4,7,2020
3790,4/8/2020,46.5,33,60.9,30.4,62,14,60.9,4,8,2020
3791,4/9/2020,37,63,50.4,22.4,86,41,50.4,4,9,2020
3792,4/10/2020,45.1,48,60.7,26.2,92,15,60.7,4,10,2020
3793,4/11/2020,46.9,34,59.1,36.2,86,13,59.1,4,11,2020
3794,4/12/2020,17.4,86,37.5,12.5,93,80,37.5,4,12,2020
3795,4/13/2020,11.7,84,17.6,4.6,88,77,17.6,4,13,2020
3796,4/14/2020,18.4,59,34.2,-3.9,88,32,34.2,4,14,2020
3797,4/15/2020,30.1,65,42,25.1,92,39,42,4,15,2020
3798,4/16/2020,18.6,89,25.2,10.7,93,85,25.2,4,16,2020
3799,4/17/2020,25.7,55,42.4,-1.3,91,29,42.4,4,17,2020
3800,4/18/2020,35.4,68,44.6,23.9,94,42,44.6,4,18,2020
3801,4/19/2020,38.6,58,51.6,27.3,94,22,51.6,4,19,2020
3802,4/20/2020,42.3,46,55.2,27.4,77,22,55.2,4,20,2020
3803,4/21/2020,40.9,56,58.4,23.1,85,26,58.4,4,21,2020
3804,4/22/2020,42.7,50,56.4,28.3,77,26,56.4,4,22,2020
3805,4/23/2020,44.7,49,56.5,34.4,88,25,56.5,4,23,2020
3806,4/24/2020,40.4,56,50.7,29.7,91,28,50.7,4,24,2020
3807,4/25/2020,43.5,47,54,32.8,85,26,54,4,25,2020
3808,4/26/2020,48.2,47,60.4,41.4,85,27,60.4,4,26,2020
3809,4/27/2020,55,39,67.2,44.5,59,21,67.2,4,27,2020
3810,4/28/2020,52.3,33,61.2,36.1,72,18,61.2,4,28,2020
3811,4/29/2020,46.8,52,62.8,26.2,90,25,62.8,4,29,2020
3812,4/30/2020,57.1,37,74.6,32.9,79,15,75.8,4,30,2020
3813,5/1/2020,57.8,45,71.8,41.5,83,19,76.6,5,1,2020
3814,5/2/2020,47.1,83,57.3,39.9,95,60,57.3,5,2,2020
3815,5/3/2020,51.6,59,65.4,36.1,93,29,65.4,5,3,2020
3816,5/4/2020,45.1,58,52.2,38.5,94,28,52.2,5,4,2020
3817,5/5/2020,48.7,24,62.3,37.9,50,12,62.3,5,5,2020
3818,5/6/2020,43.6,55,59.4,24.5,85,34,59.4,5,6,2020
3819,5/7/2020,46.6,31,58.9,29.6,87,10,58.9,5,7,2020
3820,5/8/2020,39.1,66,51.4,29.4,90,40,51.3,5,8,2020
3821,5/9/2020,42.5,57,53.5,32.8,82,31,53.5,5,9,2020
3822,5/10/2020,41.9,56,52.6,30.6,73,40,52.6,5,10,2020
3823,5/11/2020,36.8,84,52,28.1,95,66,52,5,11,2020
3824,5/12/2020,51.9,54,66.4,34.3,97,20,66.4,5,12,2020
3825,5/13/2020,54.9,32,65.4,42.7,72,16,65.4,5,13,2020
3826,5/14/2020,48.9,68,60.6,38.7,89,34,60.6,5,14,2020
3827,5/15/2020,46.5,83,55.1,38.4,92,64,55.1,5,15,2020
3828,5/16/2020,48.7,60,65.4,37,96,16,65.4,5,16,2020
3829,5/17/2020,50.9,60,71.7,28.9,93,23,77.1,5,17,2020
